asset_name,license_type,commercial_use,confidence,detection_source,license_file
sherpa-onnx-nemo-parakeet_tdt_transducer_110m-en-36000.tar.bz2,no-license,no,high,manual,
sherpa-onnx-nemo-fast-conformer-ctc-be-de-en-es-fr-hr-it-pl-ru-uk-20k.tar.bz2,no-license,no,high,manual,
sherpa-onnx-nemo-fast-conformer-transducer-es-1424.tar.bz2,ngc-terms-of-use,no,high,manual,https://ngc.nvidia.com/legal/terms
sherpa-onnx-nemo-fast-conformer-ctc-be-de-en-es-fr-hr-it-pl-ru-uk-20k-int8.tar.bz2,ngc-terms-of-use,no,high,manual,https://ngc.nvidia.com/legal/terms
sherpa-onnx-nemo-fast-conformer-transducer-en-de-es-fr-14288.tar.bz2,ngc-terms-of-use,no,high,manual,https://ngc.nvidia.com/legal/terms
sherpa-onnx-nemo-fast-conformer-transducer-en-24500.tar.bz2,ngc-terms-of-use,no,high,manual,https://ngc.nvidia.com/legal/terms
sherpa-onnx-nemo-fast-conformer-transducer-be-de-en-es-fr-hr-it-pl-ru-uk-20k.tar.bz2,ngc-terms-of-use,no,high,manual,https://ngc.nvidia.com/legal/terms
sherpa-onnx-nemo-parakeet-tdt_ctc-0.6b-ja-35000-int8.tar.bz2,no-license,no,high,manual,
silero_vad.onnx,mit,yes,high,manual,https://github.com/snakers4/silero-vad/blob/master/LICENSE
silero_vad.int8.onnx,mit,yes,high,manual,https://github.com/snakers4/silero-vad/blob/master/LICENSE
ten-vad.onnx,proprietary-restricted,no,high,manual,https://github.com/TEN-framework/ten-vad/blob/main/LICENSE
ten-vad.int8.onnx,proprietary-restricted,no,high,manual,https://github.com/TEN-framework/ten-vad/blob/main/LICENSE
sherpa-onnx-nemo-stt_pt_fastconformer_hybrid_large_pc.tar.bz2,no-license,no,high,manual,
sherpa-onnx-nemo-stt_pt_fastconformer_hybrid_large_pc-int8.tar.bz2,no-license,no,high,manual,
sherpa-onnx-nemo-stt_de_fastconformer_hybrid_large_pc.tar.bz2,no-license,no,high,manual,
sherpa-onnx-nemo-stt_de_fastconformer_hybrid_large_pc-int8.tar.bz2,no-license,no,high,manual,
sherpa-onnx-nemo-transducer-stt_pt_fastconformer_hybrid_large_pc.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/sherpa-onnx-nemo-transducer-stt_de_fastconformer_hybrid_large_pc-int8
sherpa-onnx-nemo-transducer-stt_pt_fastconformer_hybrid_large_pc-int8.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/sherpa-onnx-nemo-transducer-stt_de_fastconformer_hybrid_large_pc-int8
sherpa-onnx-nemo-transducer-stt_de_fastconformer_hybrid_large_pc.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/sherpa-onnx-nemo-transducer-stt_de_fastconformer_hybrid_large_pc-int8
sherpa-onnx-nemo-transducer-stt_de_fastconformer_hybrid_large_pc-int8.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/sherpa-onnx-nemo-transducer-stt_de_fastconformer_hybrid_large_pc-int8
sherpa-onnx-zipformer-ctc-small-zh-int8-2025-07-16.tar.bz2,no-license,no,high,manual,
sherpa-onnx-zipformer-ctc-small-zh-fp16-2025-07-16.tar.bz2,no-license,no,high,manual,
sherpa-onnx-zipformer-ctc-small-zh-2025-07-16.tar.bz2,no-license,no,high,manual,
sherpa-onnx-nemo-parakeet-tdt-0.6b-v3-int8.tar.bz2,cc-by-4.0,yes,high,manual,https://huggingface.co/csukuangfj/sherpa-onnx-nemo-parakeet-tdt-0.6b-v2-int8
sherpa-onnx-nemo-parakeet-tdt-0.6b-v2-int8.tar.bz2,cc-by-4.0,yes,medium,huggingface_model_card,https://huggingface.co/csukuangfj/sherpa-onnx-nemo-parakeet-tdt-0.6b-v2-int8
sherpa-onnx-streaming-zipformer-fr-kroko-2025-08-06.tar.bz2,cc-by-sa,no,high,manual,https://huggingface.co/Banafo/Kroko-ASR
sherpa-onnx-streaming-zipformer-es-kroko-2025-08-06.tar.bz2,cc-by-sa,no,high,manual,https://huggingface.co/Banafo/Kroko-ASR
sherpa-onnx-streaming-zipformer-en-kroko-2025-08-06.tar.bz2,cc-by-sa,no,high,manual,https://huggingface.co/Banafo/Kroko-ASR
sherpa-onnx-streaming-zipformer-de-kroko-2025-08-06.tar.bz2,cc-by-sa,no,high,manual,https://huggingface.co/Banafo/Kroko-ASR
sherpa-onnx-streaming-zipformer-small-ru-vosk-int8-2025-08-16.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/alphacep/vosk-model-small-streaming-ru
sherpa-onnx-streaming-zipformer-small-ru-vosk-2025-08-16.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/alphacep/vosk-model-small-streaming-ru
sherpa-onnx-whisper-distil-large-v3.tar.bz2,mit,yes,high,manual,https://github.com/openai/whisper/
sherpa-onnx-whisper-distil-large-v3.5.tar.bz2,mit,yes,high,manual,https://github.com/openai/whisper/
sherpa-onnx-sense-voice-zh-en-ja-ko-yue-int8-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-streaming-t-one-russian-2025-09-08.tar.bz2,apache-2.0,yes,high,archive_license_file,sherpa-onnx-streaming-t-one-russian-2025-09-08/LICENSE
sherpa-onnx-sense-voice-zh-en-ja-ko-yue-int8-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-wenetspeech-yue-u2pp-conformer-ctc-zh-en-cantonese-int8-2025-09-10.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/ASLP-lab/WSYue-ASR/tree/main/u2pp_conformer_yue
sherpa-onnx-wenetspeech-yue-u2pp-conformer-ctc-zh-en-cantonese-2025-09-10.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/ASLP-lab/WSYue-ASR/tree/main/u2pp_conformer_yue
sherpa-onnx-rk3562-25-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-paraformer-zh-int8-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/ASLP-lab/WSChuan-ASR/tree/main/Paraformer-large-Chuan
sherpa-onnx-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://huggingface.co/ASLP-lab/WSChuan-ASR/tree/main/Paraformer-large-Chuan
sherpa-onnx-rk3562-25-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3562-5-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3562-20-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3562-10-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3562-15-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-10-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-15-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-20-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-5-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3562-15-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-20-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3562-5-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3562-20-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-10-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-5-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-5-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-25-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-25-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-10-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-30-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-5-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-25-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-5-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3562-30-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-15-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-5-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-10-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-20-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-20-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-30-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-5-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-10-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-25-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-25-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3562-30-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-15-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-15-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-10-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-15-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-30-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-25-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-30-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-20-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-30-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-10-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-25-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-30-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-15-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-15-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-20-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-10-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-5-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-30-seconds-sense-voice-zh-en-ja-ko-yue-2024-07-17.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-25-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3562-10-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3568-20-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3576-30-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3588-15-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-20-seconds-sense-voice-zh-en-ja-ko-yue-2025-09-09.tar.bz2,apache-2.0,yes,high,manual,https://www.modelscope.cn/models/iic/SenseVoiceSmall
sherpa-onnx-rk3566-20-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3562-5-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3566-10-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3568-20-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3566-15-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3562-30-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3568-25-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3562-20-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3566-30-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3562-25-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3568-15-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3562-30-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3566-15-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3566-5-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3566-20-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3562-20-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3562-10-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3566-5-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3566-25-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3576-30-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3566-30-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3568-10-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3568-30-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3562-15-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3568-5-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3566-25-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3576-20-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3566-10-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3576-10-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3576-25-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3576-20-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3568-30-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3562-5-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3568-5-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3588-30-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3568-20-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3576-15-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3588-20-seconds-paraformer-zh-2025-10-07.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
sherpa-onnx-rk3576-15-seconds-paraformer-zh-2023-03-28.tar.bz2,apache-2.0,yes,high,manual,https://k2-fsa.github.io/sherpa/onnx/rknn/models.html#sherpa-onnx-rk3588-15-seconds-paraformer-zh-2025-10-07
